unique_id,ds,y
1,2026-01-08 23:00:00,2872
1,2026-01-08 23:00:00,103253
1,2026-01-08 23:00:00,14509
1,2026-01-08 23:00:00,99862
1,2026-01-08 23:00:00,3191
1,2026-01-08 23:00:00,3146
1,2026-01-08 23:00:00,-1748
1,2026-01-08 23:00:00,1050
1,2026-01-08 23:00:00,2798
1,2026-01-08 23:00:00,136
1,2026-01-08 23:00:00,6833
1,2026-01-08 23:00:00,6697
1,2026-01-08 23:00:00,-2044
1,2026-01-08 23:00:00,17802
1,2026-01-08 23:00:00,19680
1,2026-01-08 23:00:00,19846
1,2026-01-08 23:00:00,-2044
1,2026-01-08 23:00:00,17802
1,2026-01-08 23:00:00,19680
1,2026-01-08 23:00:00,19846
1,2026-01-08 23:00:00,9
1,2026-01-08 23:00:00,34309
1,2026-01-08 23:00:00,608
1,2026-01-08 23:00:00,1975
1,2026-01-08 23:00:00,1476
1,2026-01-08 23:00:00,1367
1,2026-01-08 23:00:00,2279
1,2026-01-08 23:00:00,102
1,2026-01-08 23:00:00,50790
1,2026-01-08 23:00:00,-2609
1,2026-01-08 23:00:00,-548
1,2026-01-08 23:00:00,4063
1,2026-01-08 23:00:00,3868
1,2026-01-08 23:00:00,4606
1,2026-01-08 23:00:00,-2277
1,2026-01-08 23:00:00,48508
1,2026-01-08 23:00:00,16700
1,2026-01-08 23:00:00,398
1,2026-01-08 23:00:00,-1103
1,2026-01-08 23:00:00,76062
1,2026-01-08 23:00:00,-602
1,2026-01-08 23:00:00,83765
1,2026-01-08 23:00:00,85080
1,2026-01-08 23:00:00,-346
1,2026-01-08 23:00:00,1732
1,2026-01-08 23:00:00,103253
1,2026-01-08 23:00:00,100597
1,2026-01-08 23:00:00,99862
1,2026-01-08 23:00:00,3605
1,2026-01-08 23:00:00,3754
1,2026-01-08 23:00:00,0
1,2026-01-08 23:00:00,-701
1,2026-01-08 23:00:00,316
1,2026-01-08 23:00:00,79234
1,2026-01-08 23:00:00,2032
1,2026-01-08 23:00:00,-670
1,2026-01-08 23:00:00,818
1,2026-01-08 23:00:00,1542
1,2026-01-08 23:00:00,1489
1,2026-01-08 23:00:00,-2277
1,2026-01-08 23:00:00,14509
1,2026-01-08 23:00:00,16700
1,2026-01-08 23:00:00,16786
1,2026-01-08 23:00:00,-503
1,2026-01-08 23:00:00,1671
1,2026-01-08 23:00:00,2108
1,2026-01-08 23:00:00,2178
1,2026-01-08 23:00:00,481
1,2026-01-08 23:00:00,2498
1,2026-01-08 23:00:00,2733
1,2026-01-08 23:00:00,768
1,2026-01-08 23:00:00,78194
1,2026-01-08 23:00:00,301
1,2026-01-08 23:00:00,336
1,2026-01-08 23:00:00,2268
1,2026-01-08 23:00:00,676
1,2026-01-08 23:00:00,755
1,2026-01-08 23:00:00,2268
1,2026-01-08 23:00:00,235
1,2026-01-08 23:00:00,79
1,2026-01-08 23:00:00,129
1,2026-01-08 23:00:00,-98
1,2026-01-08 23:00:00,336
1,2026-01-08 23:00:00,77
1,2026-01-08 23:00:00,730
1,2026-01-08 23:00:00,0
1,2026-01-08 23:00:00,213
1,2026-01-08 23:00:00,961
1,2026-01-08 23:00:00,30110
1,2026-01-08 23:00:00,17214
1,2026-01-08 23:00:00,17500
1,2026-01-08 23:00:00,-77
1,2026-01-08 23:00:00,30369
1,2026-01-08 23:00:00,29704
1,2026-01-08 23:00:00,-251
1,2026-01-08 23:00:00,2220
1,2026-01-08 23:00:00,53298
1,2026-01-08 23:00:00,2238
1,2026-01-08 23:00:00,92
1,2026-01-08 23:00:00,6567
1,2026-01-08 23:00:00,5182
1,2026-01-08 23:00:00,4991
1,2026-01-08 23:00:00,-1576
1,2026-01-08 23:00:00,16539
1,2026-01-08 23:00:00,2312
1,2026-01-08 23:00:00,20914
1,2026-01-08 23:00:00,1408
1,2026-01-08 23:00:00,-550
1,2026-01-08 23:00:00,558
1,2026-01-08 23:00:00,831
1,2026-01-08 23:00:00,858
1,2026-01-08 23:00:00,1130
1,2026-01-08 23:00:00,13232
1,2026-01-08 23:00:00,12038
1,2026-01-08 23:00:00,12102
1,2026-01-08 23:00:00,350
1,2026-01-08 23:00:00,671
1,2026-01-08 23:00:00,365
1,2026-01-08 23:00:00,321
1,2026-01-08 23:00:00,362
1,2026-01-08 23:00:00,362
1,2026-01-08 23:00:00,31204
1,2026-01-08 23:00:00,-301
1,2026-01-08 23:00:00,-47
1,2026-01-08 23:00:00,573
1,2026-01-08 23:00:00,-335
1,2026-01-08 23:00:00,6433
1,2026-01-08 23:00:00,6526
1,2026-01-08 23:00:00,6768
1,2026-01-08 23:00:00,-2362
1,2026-01-08 23:00:00,16127
1,2026-01-08 23:00:00,77527
1,2026-01-08 23:00:00,27582
1,2026-01-08 23:00:00,1140
1,2026-01-08 23:00:00,1414
1,2026-01-08 23:00:00,311
1,2026-01-08 23:00:00,274
1,2026-01-08 23:00:00,53644
1,2026-01-08 23:00:00,630
1,2026-01-08 23:00:00,-161
1,2026-01-08 23:00:00,526
1,2026-01-08 23:00:00,54427
1,2026-01-08 23:00:00,35441
1,2026-01-08 23:00:00,22010
1,2026-01-08 23:00:00,22315
1,2026-01-08 23:00:00,-3083
1,2026-01-08 23:00:00,20601
1,2026-01-08 23:00:00,26024
1,2026-01-08 23:00:00,32794
1,2026-01-08 23:00:00,6340
1,2026-01-08 23:00:00,14961
1,2026-01-08 23:00:00,21789
1,2026-01-08 23:00:00,8621
1,2026-01-08 23:00:00,-387
1,2026-01-08 23:00:00,1510
1,2026-01-08 23:00:00,31253
1,2026-01-08 23:00:00,2002
1,2026-01-08 23:00:00,8375
1,2026-01-08 23:00:00,2227
1,2026-01-08 23:00:00,1897
1,2026-01-08 23:00:00,-1202
1,2026-01-08 23:00:00,2092
1,2026-01-08 23:00:00,2624
1,2026-01-08 23:00:00,492
1,2026-01-08 23:00:00,1725
1,2026-01-08 23:00:00,1753
1,2026-01-08 23:00:00,2132
1,2026-01-08 23:00:00,-608
1,2026-01-08 23:00:00,3847
1,2026-01-08 23:00:00,1579
1,2026-01-08 23:00:00,1579
1,2026-01-08 23:00:00,3429
1,2026-01-08 23:00:00,1117
1,2026-01-09 00:00:00,3891
1,2026-01-09 00:00:00,3582
1,2026-01-09 00:00:00,3677
1,2026-01-09 00:00:00,-214
1,2026-01-09 00:00:00,782
1,2026-01-09 00:00:00,935
1,2026-01-09 00:00:00,108
1,2026-01-09 00:00:00,104
1,2026-01-09 00:00:00,42
1,2026-01-09 00:00:00,-66
1,2026-01-09 00:00:00,-3623
1,2026-01-09 00:00:00,782
1,2026-01-09 00:00:00,54642
1,2026-01-09 00:00:00,-270
1,2026-01-09 00:00:00,494280
1,2026-01-09 00:00:00,486115
1,2026-01-09 00:00:00,0
1,2026-01-09 00:00:00,296
1,2026-01-09 00:00:00,299
1,2026-01-09 00:00:00,182
1,2026-01-09 00:00:00,-111
1,2026-01-09 00:00:00,492229
1,2026-01-09 00:00:00,687
1,2026-01-09 00:00:00,530
1,2026-01-09 00:00:00,-157
1,2026-01-09 00:00:00,18409
1,2026-01-09 00:00:00,18127
1,2026-01-09 00:00:00,18288
1,2026-01-09 00:00:00,-126
1,2026-01-09 00:00:00,702
1,2026-01-09 00:00:00,16644
1,2026-01-09 00:00:00,1114
1,2026-01-09 00:00:00,53855
1,2026-01-09 00:00:00,1571
1,2026-01-09 00:00:00,9
1,2026-01-09 00:00:00,1621
1,2026-01-09 00:00:00,-126
1,2026-01-09 00:00:00,18288
1,2026-01-09 00:00:00,18127
1,2026-01-09 00:00:00,-508
1,2026-01-09 00:00:00,2167
1,2026-01-09 00:00:00,2678
1,2026-01-09 00:00:00,2674
1,2026-01-09 00:00:00,99
1,2026-01-09 00:00:00,415
1,2026-01-09 00:00:00,309
1,2026-01-09 00:00:00,316
1,2026-01-09 00:00:00,-327
1,2026-01-09 00:00:00,-161
1,2026-01-09 00:00:00,36450
1,2026-01-09 00:00:00,26003
1,2026-01-09 00:00:00,31204
1,2026-01-09 00:00:00,26217
1,2026-01-09 00:00:00,27181
1,2026-01-09 00:00:00,1178
1,2026-01-09 00:00:00,28
1,2026-01-09 00:00:00,53585
1,2026-01-09 00:00:00,3755
1,2026-01-09 00:00:00,6054
1,2026-01-09 00:00:00,2348
1,2026-01-09 00:00:00,12588
1,2026-01-09 00:00:00,12587
1,2026-01-09 00:00:00,13805
1,2026-01-09 00:00:00,31226
1,2026-01-09 00:00:00,3561
1,2026-01-09 00:00:00,0
1,2026-01-09 00:00:00,35203
1,2026-01-09 00:00:00,729
1,2026-01-09 00:00:00,1544
1,2026-01-09 00:00:00,1799
1,2026-01-09 00:00:00,215
1,2026-01-09 00:00:00,255
1,2026-01-09 00:00:00,1391
1,2026-01-09 00:00:00,27394
1,2026-01-09 00:00:00,26217
1,2026-01-09 00:00:00,26003
1,2026-01-09 00:00:00,722
1,2026-01-09 00:00:00,1354
1,2026-01-09 00:00:00,1426
1,2026-01-09 00:00:00,-1294
1,2026-01-09 00:00:00,1653
1,2026-01-09 00:00:00,-704
1,2026-01-09 00:00:00,213
1,2026-01-09 00:00:00,2924
1,2026-01-09 00:00:00,2973
1,2026-01-09 00:00:00,1592
1,2026-01-09 00:00:00,1506
1,2026-01-09 00:00:00,-291
1,2026-01-09 00:00:00,6104
1,2026-01-09 00:00:00,5300
1,2026-01-09 00:00:00,1799
1,2026-01-09 00:00:00,-713
1,2026-01-09 00:00:00,-3180
1,2026-01-09 00:00:00,3807
1,2026-01-09 00:00:00,1466
1,2026-01-09 00:00:00,627
1,2026-01-09 00:00:00,5391
1,2026-01-09 00:00:00,1294
1,2026-01-09 00:00:00,1749
1,2026-01-09 00:00:00,99711
1,2026-01-09 00:00:00,104538
1,2026-01-09 00:00:00,14658
1,2026-01-09 00:00:00,3223
1,2026-01-09 00:00:00,3171
1,2026-01-09 00:00:00,-1841
1,2026-01-09 00:00:00,969
1,2026-01-09 00:00:00,2810
1,2026-01-09 00:00:00,-301
1,2026-01-09 00:00:00,6497
1,2026-01-09 00:00:00,6798
1,2026-01-09 00:00:00,-2101
1,2026-01-09 00:00:00,17741
1,2026-01-09 00:00:00,19644
1,2026-01-09 00:00:00,19842
1,2026-01-09 00:00:00,-2101
1,2026-01-09 00:00:00,17741
1,2026-01-09 00:00:00,19644
1,2026-01-09 00:00:00,19842
1,2026-01-09 00:00:00,9
1,2026-01-09 00:00:00,101238
1,2026-01-09 00:00:00,661
1,2026-01-09 00:00:00,2057
1,2026-01-09 00:00:00,1520
1,2026-01-09 00:00:00,1396
1,2026-01-09 00:00:00,3219
1,2026-01-09 00:00:00,213
1,2026-01-09 00:00:00,51805
1,2026-01-09 00:00:00,-2442
1,2026-01-09 00:00:00,-11
1,2026-01-09 00:00:00,4352
1,2026-01-09 00:00:00,4051
1,2026-01-09 00:00:00,4363
1,2026-01-09 00:00:00,-1986
1,2026-01-09 00:00:00,48595
1,2026-01-09 00:00:00,16570
1,2026-01-09 00:00:00,136
1,2026-01-09 00:00:00,-904
1,2026-01-09 00:00:00,77192
1,2026-01-09 00:00:00,-394
1,2026-01-09 00:00:00,85465
1,2026-01-09 00:00:00,86495
1,2026-01-09 00:00:00,80393
1,2026-01-09 00:00:00,1749
1,2026-01-09 00:00:00,104538
1,2026-01-09 00:00:00,99711
1,2026-01-09 00:00:00,101238
1,2026-01-09 00:00:00,3765
1,2026-01-09 00:00:00,3830
1,2026-01-09 00:00:00,923
1,2026-01-09 00:00:00,-661
1,2026-01-09 00:00:00,2063
1,2026-01-09 00:00:00,80411
1,2026-01-09 00:00:00,2585
1,2026-01-09 00:00:00,363
1,2026-01-09 00:00:00,2235
1,2026-01-09 00:00:00,2254
1,2026-01-09 00:00:00,1714
1,2026-01-09 00:00:00,-517
1,2026-01-09 00:00:00,309
1,2026-01-09 00:00:00,16644
1,2026-01-09 00:00:00,14658
1,2026-01-09 00:00:00,-1986
1,2026-01-09 00:00:00,1540
1,2026-01-09 00:00:00,1540
1,2026-01-09 00:00:00,847
1,2026-01-09 00:00:00,2724
1,2026-01-09 00:00:00,16570
1,2026-01-09 00:00:00,644
1,2026-01-09 00:00:00,-270
1,2026-01-09 00:00:00,324
1,2026-01-09 00:00:00,-83
1,2026-01-09 00:00:00,18409
1,2026-01-09 00:00:00,786
1,2026-01-09 00:00:00,2245
1,2026-01-09 00:00:00,2245
1,2026-01-09 00:00:00,243
1,2026-01-09 00:00:00,218
1,2026-01-09 00:00:00,328
1,2026-01-09 00:00:00,-98
1,2026-01-09 00:00:00,328
1,2026-01-09 00:00:00,83
1,2026-01-09 00:00:00,82
1,2026-01-09 00:00:00,0
1,2026-01-09 00:00:00,1518
1,2026-01-09 00:00:00,756
1,2026-01-09 00:00:00,-689
1,2026-01-09 00:00:00,30503
1,2026-01-09 00:00:00,17608
1,2026-01-09 00:00:00,17235
1,2026-01-09 00:00:00,16690
1,2026-01-09 00:00:00,-1575
1,2026-01-09 00:00:00,5159
1,2026-01-09 00:00:00,5194
1,2026-01-09 00:00:00,6734
1,2026-01-09 00:00:00,112
1,2026-01-09 00:00:00,2372
1,2026-01-09 00:00:00,2265
1,2026-01-09 00:00:00,2260
1,2026-01-09 00:00:00,-280
1,2026-01-09 00:00:00,29736
1,2026-01-09 00:00:00,737
1,2026-01-09 00:00:00,918
1,2026-01-09 00:00:00,-161
1,2026-01-09 00:00:00,30795
1,2026-01-09 00:00:00,22615
1,2026-01-09 00:00:00,-342
1,2026-01-09 00:00:00,563
1,2026-01-09 00:00:00,872
1,2026-01-09 00:00:00,904
1,2026-01-09 00:00:00,1351
1,2026-01-09 00:00:00,13907
1,2026-01-09 00:00:00,12407
1,2026-01-09 00:00:00,12556
1,2026-01-09 00:00:00,367
1,2026-01-09 00:00:00,694
1,2026-01-09 00:00:00,370
1,2026-01-09 00:00:00,327
1,2026-01-09 00:00:00,403
1,2026-01-09 00:00:00,403
1,2026-01-09 00:00:00,-71
1,2026-01-09 00:00:00,527
1,2026-01-09 00:00:00,281
1,2026-01-09 00:00:00,-4251
1,2026-01-09 00:00:00,54642
1,2026-01-09 00:00:00,598
1,2026-01-09 00:00:00,-539
1,2026-01-09 00:00:00,6528
1,2026-01-09 00:00:00,6810
1,2026-01-09 00:00:00,53855
1,2026-01-09 00:00:00,7067
1,2026-01-09 00:00:00,53585
1,2026-01-09 00:00:00,22613
1,2026-01-09 00:00:00,26221
1,2026-01-09 00:00:00,1174
1,2026-01-09 00:00:00,1455
1,2026-01-09 00:00:00,317
1,2026-01-09 00:00:00,16335
1,2026-01-09 00:00:00,31204
1,2026-01-09 00:00:00,659
1,2026-01-09 00:00:00,22849
1,2026-01-09 00:00:00,36450
1,2026-01-09 00:00:00,23145
1,2026-01-09 00:00:00,-5225
1,2026-01-09 00:00:00,20628
1,2026-01-09 00:00:00,27884
1,2026-01-09 00:00:00,31519
1,2026-01-09 00:00:00,6909
1,2026-01-09 00:00:00,15620
1,2026-01-09 00:00:00,8441
1,2026-01-09 00:00:00,-565
1,2026-01-09 00:00:00,1404
1,2026-01-09 00:00:00,2063
1,2026-01-09 00:00:00,-553
1,2026-01-09 00:00:00,1969
1,2026-01-09 00:00:00,3050
1,2026-01-09 00:00:00,8711
1,2026-01-09 00:00:00,3727
1,2026-01-09 00:00:00,31254
1,2026-01-09 00:00:00,4209
1,2026-01-09 00:00:00,78912
1,2026-01-09 00:00:00,2278
1,2026-01-09 00:00:00,2254
1,2026-01-09 00:00:00,2779
1,2026-01-09 00:00:00,501
1,2026-01-09 00:00:00,-677
1,2026-01-09 00:00:00,1763
1,2026-01-09 00:00:00,1448
1,2026-01-09 00:00:00,1190
1,2026-01-09 00:00:00,-553
1,2026-01-09 00:00:00,1448
1,2026-01-09 00:00:00,1743
1,2026-01-09 01:00:00,497644
1,2026-01-09 01:00:00,495143
1,2026-01-09 01:00:00,-6208
1,2026-01-09 01:00:00,4016
1,2026-01-09 01:00:00,3731
1,2026-01-09 01:00:00,3764
1,2026-01-09 01:00:00,883
1,2026-01-09 01:00:00,895
1,2026-01-09 01:00:00,1230
1,2026-01-09 01:00:00,111
1,2026-01-09 01:00:00,109
1,2026-01-09 01:00:00,41
1,2026-01-09 01:00:00,499172
1,2026-01-09 01:00:00,-252
1,2026-01-09 01:00:00,-153
1,2026-01-09 01:00:00,311
1,2026-01-09 01:00:00,54300
1,2026-01-09 01:00:00,723
1,2026-01-09 01:00:00,-70
1,2026-01-09 01:00:00,18364
1,2026-01-09 01:00:00,18115
1,2026-01-09 01:00:00,18512
1,2026-01-09 01:00:00,-118
1,2026-01-09 01:00:00,55185
1,2026-01-09 01:00:00,605
1,2026-01-09 01:00:00,-87
1,2026-01-09 01:00:00,9
1,2026-01-09 01:00:00,223
1,2026-01-09 01:00:00,309
1,2026-01-09 01:00:00,313
1,2026-01-09 01:00:00,-283
1,2026-01-09 01:00:00,729
1,2026-01-09 01:00:00,0
1,2026-01-09 01:00:00,15694
1,2026-01-09 01:00:00,-35
1,2026-01-09 01:00:00,-153
1,2026-01-09 01:00:00,18364
1,2026-01-09 01:00:00,18115
1,2026-01-09 01:00:00,18512
1,2026-01-09 01:00:00,-2
1,2026-01-09 01:00:00,2149
1,2026-01-09 01:00:00,2562
1,2026-01-09 01:00:00,2622
1,2026-01-09 01:00:00,101
1,2026-01-09 01:00:00,416
1,2026-01-09 01:00:00,307
1,2026-01-09 01:00:00,315
1,2026-01-09 01:00:00,-161
1,2026-01-09 01:00:00,1699
1,2026-01-09 01:00:00,54583
1,2026-01-09 01:00:00,31204
1,2026-01-09 01:00:00,1525
1,2026-01-09 01:00:00,13335
1,2026-01-09 01:00:00,13852
1,2026-01-09 01:00:00,2796
1,2026-01-09 01:00:00,6682
1,2026-01-09 01:00:00,3766
1,2026-01-09 01:00:00,3887
1,2026-01-09 01:00:00,1142
1,2026-01-09 01:00:00,27143
1,2026-01-09 01:00:00,25621
1,2026-01-09 01:00:00,26001
1,2026-01-09 01:00:00,9
1,2026-01-09 01:00:00,36781
1,2026-01-09 01:00:00,1692
1,2026-01-09 01:00:00,31226
1,2026-01-09 01:00:00,16334
1,2026-01-09 01:00:00,-125
1,2026-01-09 01:00:00,-1909
1,2026-01-09 01:00:00,229
1,2026-01-09 01:00:00,1453
1,2026-01-09 01:00:00,27454
1,2026-01-09 01:00:00,25621
1,2026-01-09 01:00:00,26001
1,2026-01-09 01:00:00,-300
1,2026-01-09 01:00:00,1171
1,2026-01-09 01:00:00,1403
1,2026-01-09 01:00:00,1471
1,2026-01-09 01:00:00,-1293
1,2026-01-09 01:00:00,1668
1,2026-01-09 01:00:00,2993
1,2026-01-09 01:00:00,2937
1,2026-01-09 01:00:00,1756
1,2026-01-09 01:00:00,209
1,2026-01-09 01:00:00,719
1,2026-01-09 01:00:00,98153
1,2026-01-09 01:00:00,103481
1,2026-01-09 01:00:00,1593
1,2026-01-09 01:00:00,1910
1,2026-01-09 01:00:00,1730
1,2026-01-09 01:00:00,1756
1,2026-01-09 01:00:00,100702
1,2026-01-09 01:00:00,6124
1,2026-01-09 01:00:00,5521
1,2026-01-09 01:00:00,5302
1,2026-01-09 01:00:00,-822
1,2026-01-09 01:00:00,3946
1,2026-01-09 01:00:00,1597
1,2026-01-09 01:00:00,1727
1,2026-01-09 01:00:00,-3227
1,2026-01-09 01:00:00,1068
1,2026-01-09 01:00:00,-2214
1,2026-01-09 01:00:00,-2268
1,2026-01-09 01:00:00,1024
1,2026-01-09 01:00:00,3076
1,2026-01-09 01:00:00,2933
1,2026-01-09 01:00:00,-439
1,2026-01-09 01:00:00,6707
1,2026-01-09 01:00:00,7152
1,2026-01-09 01:00:00,7146
1,2026-01-09 01:00:00,-2268
1,2026-01-09 01:00:00,17333
1,2026-01-09 01:00:00,19314
1,2026-01-09 01:00:00,19601
1,2026-01-09 01:00:00,311
1,2026-01-09 01:00:00,17333
1,2026-01-09 01:00:00,3282
1,2026-01-09 01:00:00,19314
1,2026-01-09 01:00:00,895
1,2026-01-09 01:00:00,2418
1,2026-01-09 01:00:00,3303
1,2026-01-09 01:00:00,19601
1,2026-01-09 01:00:00,14080
1,2026-01-09 01:00:00,-2254
1,2026-01-09 01:00:00,4608
1,2026-01-09 01:00:00,4279
1,2026-01-09 01:00:00,1527
1,2026-01-09 01:00:00,4917
1,2026-01-09 01:00:00,50491
1,2026-01-09 01:00:00,46818
1,2026-01-09 01:00:00,54980
1,2026-01-09 01:00:00,4495
1,2026-01-09 01:00:00,1523
1,2026-01-09 01:00:00,1587
1,2026-01-09 01:00:00,309
1,2026-01-09 01:00:00,16260
1,2026-01-09 01:00:00,770
1,2026-01-09 01:00:00,-493
1,2026-01-09 01:00:00,-10
1,2026-01-09 01:00:00,85473
1,2026-01-09 01:00:00,85948
1,2026-01-09 01:00:00,83292
1,2026-01-09 01:00:00,1593
1,2026-01-09 01:00:00,103481
1,2026-01-09 01:00:00,98153
1,2026-01-09 01:00:00,100702
1,2026-01-09 01:00:00,3816
1,2026-01-09 01:00:00,3787
1,2026-01-09 01:00:00,4162
1,2026-01-09 01:00:00,-1105
1,2026-01-09 01:00:00,1815
1,2026-01-09 01:00:00,2705
1,2026-01-09 01:00:00,76742
1,2026-01-09 01:00:00,604
1,2026-01-09 01:00:00,2395
1,2026-01-09 01:00:00,2318
1,2026-01-09 01:00:00,2008
1,2026-01-09 01:00:00,-383
1,2026-01-09 01:00:00,333
1,2026-01-09 01:00:00,16334
1,2026-01-09 01:00:00,14080
1,2026-01-09 01:00:00,-2254
1,2026-01-09 01:00:00,1514
1,2026-01-09 01:00:00,1512
1,2026-01-09 01:00:00,813
1,2026-01-09 01:00:00,2920
1,2026-01-09 01:00:00,16260
1,2026-01-09 01:00:00,-283
1,2026-01-09 01:00:00,272
1,2026-01-09 01:00:00,-161
1,2026-01-09 01:00:00,30293
1,2026-01-09 01:00:00,339
1,2026-01-09 01:00:00,2243
1,2026-01-09 01:00:00,2243
1,2026-01-09 01:00:00,238
1,2026-01-09 01:00:00,215
1,2026-01-09 01:00:00,315
1,2026-01-09 01:00:00,-96
1,2026-01-09 01:00:00,315
1,2026-01-09 01:00:00,82
1,2026-01-09 01:00:00,81
1,2026-01-09 01:00:00,1689
1,2026-01-09 01:00:00,0
1,2026-01-09 01:00:00,134
1,2026-01-09 01:00:00,30109
1,2026-01-09 01:00:00,945
1,2026-01-09 01:00:00,79860
1,2026-01-09 01:00:00,17543
1,2026-01-09 01:00:00,16598
1,2026-01-09 01:00:00,-1508
1,2026-01-09 01:00:00,4979
1,2026-01-09 01:00:00,5047
1,2026-01-09 01:00:00,6487
1,2026-01-09 01:00:00,111
1,2026-01-09 01:00:00,2319
1,2026-01-09 01:00:00,2143
1,2026-01-09 01:00:00,2208
1,2026-01-09 01:00:00,-172
1,2026-01-09 01:00:00,28620
1,2026-01-09 01:00:00,755
1,2026-01-09 01:00:00,-82
1,2026-01-09 01:00:00,-697
1,2026-01-09 01:00:00,16544
1,2026-01-09 01:00:00,55185
1,2026-01-09 01:00:00,936
1,2026-01-09 01:00:00,22925
1,2026-01-09 01:00:00,934
1,2026-01-09 01:00:00,961
1,2026-01-09 01:00:00,1204
1,2026-01-09 01:00:00,13697
1,2026-01-09 01:00:00,12426
1,2026-01-09 01:00:00,12493
1,2026-01-09 01:00:00,380
1,2026-01-09 01:00:00,728
1,2026-01-09 01:00:00,358
1,2026-01-09 01:00:00,348
1,2026-01-09 01:00:00,496
1,2026-01-09 01:00:00,496
1,2026-01-09 01:00:00,-63
1,2026-01-09 01:00:00,526
1,2026-01-09 01:00:00,589
1,2026-01-09 01:00:00,303
1,2026-01-09 01:00:00,1599
1,2026-01-09 01:00:00,1296
1,2026-01-09 01:00:00,25484
1,2026-01-09 01:00:00,25034
1,2026-01-09 01:00:00,54300
1,2026-01-09 01:00:00,15885
1,2026-01-09 01:00:00,7091
1,2026-01-09 01:00:00,6842
1,2026-01-09 01:00:00,6576
1,2026-01-09 01:00:00,-515
1,2026-01-09 01:00:00,589
1,2026-01-09 01:00:00,664
1,2026-01-09 01:00:00,-7936
1,2026-01-09 01:00:00,22467
1,2026-01-09 01:00:00,330
1,2026-01-09 01:00:00,-372
1,2026-01-09 01:00:00,-473
1,2026-01-09 01:00:00,31204
1,2026-01-09 01:00:00,23110
1,2026-01-09 01:00:00,54583
1,2026-01-09 01:00:00,20204
1,2026-01-09 01:00:00,30569
1,2026-01-09 01:00:00,31175
1,2026-01-09 01:00:00,7199
1,2026-01-09 01:00:00,16182
1,2026-01-09 01:00:00,8712
1,2026-01-09 01:00:00,8983
1,2026-01-09 01:00:00,-448
1,2026-01-09 01:00:00,1677
1,2026-01-09 01:00:00,2182
1,2026-01-09 01:00:00,-669
1,2026-01-09 01:00:00,2125
1,2026-01-09 01:00:00,3249
1,2026-01-09 01:00:00,-9304
1,2026-01-09 01:00:00,4484
1,2026-01-09 01:00:00,4311
1,2026-01-09 01:00:00,31226
1,2026-01-09 01:00:00,-1235
1,2026-01-09 01:00:00,78786
1,2026-01-09 01:00:00,2388
1,2026-01-09 01:00:00,2862
1,2026-01-09 01:00:00,474
1,2026-01-09 01:00:00,2301
1,2026-01-09 01:00:00,1843
1,2026-01-09 01:00:00,1322
1,2026-01-09 01:00:00,-502
1,2026-01-09 01:00:00,1158
1,2026-01-09 01:00:00,36781
1,2026-01-09 01:00:00,1158
1,2026-01-09 01:00:00,1824
1,2026-01-09 02:00:00,-250
1,2026-01-09 02:00:00,3965
1,2026-01-09 02:00:00,3710
1,2026-01-09 02:00:00,3715
1,2026-01-09 02:00:00,939
1,2026-01-09 02:00:00,0
1,2026-01-09 02:00:00,1295
1,2026-01-09 02:00:00,109
1,2026-01-09 02:00:00,113
1,2026-01-09 02:00:00,43
1,2026-01-09 02:00:00,-66
1,2026-01-09 02:00:00,-5609
1,2026-01-09 02:00:00,939
1,2026-01-09 02:00:00,493058
1,2026-01-09 02:00:00,-88
1,2026-01-09 02:00:00,-242
1,2026-01-09 02:00:00,338
1,2026-01-09 02:00:00,324
1,2026-01-09 02:00:00,245
1,2026-01-09 02:00:00,751
1,2026-01-09 02:00:00,9
1,2026-01-09 02:00:00,745
1,2026-01-09 02:00:00,-131
1,2026-01-09 02:00:00,18162
1,2026-01-09 02:00:00,17915
1,2026-01-09 02:00:00,17982
1,2026-01-09 02:00:00,-183
1,2026-01-09 02:00:00,2
1,2026-01-09 02:00:00,496407
1,2026-01-09 02:00:00,492657
1,2026-01-09 02:00:00,15750
1,2026-01-09 02:00:00,16475
1,2026-01-09 02:00:00,54326
1,2026-01-09 02:00:00,1766
1,2026-01-09 02:00:00,-183
1,2026-01-09 02:00:00,17982
1,2026-01-09 02:00:00,17915
1,2026-01-09 02:00:00,18162
1,2026-01-09 02:00:00,-501
1,2026-01-09 02:00:00,1994
1,2026-01-09 02:00:00,2430
1,2026-01-09 02:00:00,2494
1,2026-01-09 02:00:00,102
1,2026-01-09 02:00:00,404
1,2026-01-09 02:00:00,293
1,2026-01-09 02:00:00,302
1,2026-01-09 02:00:00,339
1,2026-01-09 02:00:00,-161
1,2026-01-09 02:00:00,36699
1,2026-01-09 02:00:00,31226
1,2026-01-09 02:00:00,53626
1,2026-01-09 02:00:00,31204
1,2026-01-09 02:00:00,25544
1,2026-01-09 02:00:00,24757
1,2026-01-09 02:00:00,26626
1,2026-01-09 02:00:00,1082
1,2026-01-09 02:00:00,53384
1,2026-01-09 02:00:00,4080
1,2026-01-09 02:00:00,6980
1,2026-01-09 02:00:00,2900
1,2026-01-09 02:00:00,14375
1,2026-01-09 02:00:00,13675
1,2026-01-09 02:00:00,620
1,2026-01-09 02:00:00,1774
1,2026-01-09 02:00:00,3934
1,2026-01-09 02:00:00,9
1,2026-01-09 02:00:00,-2184
1,2026-01-09 02:00:00,238
1,2026-01-09 02:00:00,199
